prefix,feature_type,level1,level2,level3,level4,description
wwy,uro:Waterway,uro:tranFacilityAttribute.PortWelfareFacility,uro:district,,,地区名
wwy,uro:Waterway,uro:tranFacilityAttribute.PortWelfareFacility,uro:grantType,,,施設区分名
wwy,uro:Waterway,uro:tranFacilityAttribute.PortWelfareFacility,uro:isDesignated,,,特定技術基準対象施設
wwy,uro:Waterway,uro:tranFacilityAttribute.PortWelfareFacility,uro:degradationLevel,,,性能低下度
wwy,uro:Waterway,uro:tranFacilityAttribute.PortWelfareFacility,uro:totalFloorArea,,,総床面積
wwy,uro:Waterway,uro:tranFacilityAttribute.PortWelfareFacility,uro:totalCost,,,事業費－総額
wwy,uro:Waterway,uro:tranFacilityAttribute.PortWelfareFacility,uro:note,,,備考
wwy,uro:Waterway,uro:tranFacilityAttribute.PortManagementFacility,,,,港湾管理施設
wwy,uro:Waterway,uro:tranFacilityAttribute.PortManagementFacility,uro:facilityId,,,対象施設内での識別子
wwy,uro:Waterway,uro:tranFacilityAttribute.PortManagementFacility,uro:facilityDetailType,,,施設種類
wwy,uro:Waterway,uro:tranFacilityAttribute.PortManagementFacility,uro:portName,,,港湾名
wwy,uro:Waterway,uro:tranFacilityAttribute.PortManagementFacility,uro:portStatus,,,港格
wwy,uro:Waterway,uro:tranFacilityAttribute.PortManagementFacility,uro:district,,,地区名
wwy,uro:Waterway,uro:tranFacilityAttribute.PortManagementFacility,uro:grantType,,,施設区分名
wwy,uro:Waterway,uro:tranFacilityAttribute.PortManagementFacility,uro:isDesignated,,,特定技術基準対象施設
wwy,uro:Waterway,uro:tranFacilityAttribute.PortManagementFacility,uro:degradationLevel,,,性能低下度
wwy,uro:Waterway,uro:tranFacilityAttribute.PortManagementFacility,uro:totalFloorArea,,,総床面積
wwy,uro:Waterway,uro:tranFacilityAttribute.PortManagementFacility,uro:numberOfShipTypes,,,船型数量
wwy,uro:Waterway,uro:tranFacilityAttribute.PortManagementFacility,uro:unitOfShipType,,,船型単位
wwy,uro:Waterway,uro:tranFacilityAttribute.PortManagementFacility,uro:loadingCapacity,,,積載量
wwy,uro:Waterway,uro:tranFacilityAttribute.PortManagementFacility,uro:acquisitionYear,,,取得年度
wwy,uro:Waterway,uro:tranFacilityAttribute.PortManagementFacility,uro:usage,,,用途
wwy,uro:Waterway,uro:tranFacilityAttribute.PortManagementFacility,uro:totalCost,,,事業費－総額
wwy,uro:Waterway,uro:tranFacilityAttribute.PortManagementFacility,uro:subsidy,,,事業費－補助金額
wwy,uro:Waterway,uro:tranFacilityAttribute.PortManagementFacility,uro:note,,,備考
wwy,uro:Waterway,uro:tranFacilityAttribute.CyberportMarinaAndPBS,,,,マリーナ・PBS
wwy,uro:Waterway,uro:tranFacilityAttribute.CyberportMarinaAndPBS,uro:facilityId,,,対象施設内での識別子
wwy,uro:Waterway,uro:tranFacilityAttribute.CyberportMarinaAndPBS,uro:facilityDetailType,,,施設種類
wwy,uro:Waterway,uro:tranFacilityAttribute.CyberportMarinaAndPBS,uro:portName,,,港湾名
wwy,uro:Waterway,uro:tranFacilityAttribute.CyberportMarinaAndPBS,uro:portStatus,,,港格
wwy,uro:Waterway,uro:tranFacilityAttribute.CyberportMarinaAndPBS,uro:district,,,地区名
wwy,uro:Waterway,uro:tranFacilityAttribute.CyberportMarinaAndPBS,uro:grantType,,,施設区分名
wwy,uro:Waterway,uro:tranFacilityAttribute.CyberportMarinaAndPBS,uro:isDesignated,,,特定技術基準対象施設
wwy,uro:Waterway,uro:tranFacilityAttribute.CyberportMarinaAndPBS,uro:degradationLevel,,,性能低下度
wwy,uro:Waterway,uro:tranFacilityAttribute.CyberportMarinaAndPBS,uro:geologicalType,,,地質名
wwy,uro:Waterway,uro:tranFacilityAttribute.CyberportMarinaAndPBS,uro:obstructingStructures,,,構造物による制限－構造物名
wwy,uro:Waterway,uro:tranFacilityAttribute.CyberportMarinaAndPBS,uro:mainPartLength,,,延長_機能保有延長
wwy,uro:Waterway,uro:tranFacilityAttribute.CyberportMarinaAndPBS,uro:urototalLength,,,延長－取付部を含む延長
wwy,uro:Waterway,uro:tranFacilityAttribute.CyberportMarinaAndPBS,uro:waveDissipatorLength,,,消波工延長
wwy,uro:Waterway,uro:tranFacilityAttribute.CyberportMarinaAndPBS,uro:facilityWidth,,,施設の幅
wwy,uro:Waterway,uro:tranFacilityAttribute.CyberportMarinaAndPBS,uro:apronWidth,,,エプロン幅
wwy,uro:Waterway,uro:tranFacilityAttribute.CyberportMarinaAndPBS,uro:restrictionStructure,,,構造物による制限
wwy,uro:Waterway,uro:tranFacilityAttribute.CyberportMarinaAndPBS,uro:plannedDepth,,,計画深
wwy,uro:Waterway,uro:tranFacilityAttribute.CyberportMarinaAndPBS,uro:currentDepth,,,現在の水深
wwy,uro:Waterway,uro:tranFacilityAttribute.CyberportMarinaAndPBS,uro:innerTotalFloorArea,,,臨港地区内－総床面積
wwy,uro:Waterway,uro:tranFacilityAttribute.CyberportMarinaAndPBS,uro:innerOfSiteArea,,,臨港地区内－敷地面積
wwy,uro:Waterway,uro:tranFacilityAttribute.CyberportMarinaAndPBS,uro:outerOfTotalFloorArea,,,臨港地区外－総床面積
wwy,uro:Waterway,uro:tranFacilityAttribute.CyberportMarinaAndPBS,uro:outerSiteArea,,,臨港地区外－敷地面積
wwy,uro:Waterway,uro:tranFacilityAttribute.CyberportMarinaAndPBS,uro:ceilingHeight,,,天端高
wwy,uro:Waterway,uro:tranFacilityAttribute.CyberportMarinaAndPBS,uro:gravityResistant,,,耐重力
wwy,uro:Waterway,uro:tranFacilityAttribute.CyberportMarinaAndPBS,uro:form,,,形態
wwy,uro:Waterway,uro:tranFacilityAttribute.CyberportMarinaAndPBS,uro:areaType,,,内外区分
wwy,uro:Waterway,uro:tranFacilityAttribute.CyberportMarinaAndPBS,uro:mainVessels,,,主要利用船舶の種類
wwy,uro:Waterway,uro:tranFacilityAttribute.CyberportMarinaAndPBS,uro:isDredged,,,浚渫の有無
wwy,uro:Waterway,uro:tranFacilityAttribute.CyberportMarinaAndPBS,uro:mooringPostWeight,,,附帯設備－係船柱重量
wwy,uro:Waterway,uro:tranFacilityAttribute.CyberportMarinaAndPBS,uro:numberOfMooringPosts,,,附帯設備－係船柱の数
wwy,uro:Waterway,uro:tranFacilityAttribute.CyberportMarinaAndPBS,uro:resistantMaterial,,,附帯設備－防げん材
wwy,uro:Waterway,uro:tranFacilityAttribute.CyberportMarinaAndPBS,uro:lighting,,,附帯設備－照明設備
wwy,uro:Waterway,uro:tranFacilityAttribute.CyberportMarinaAndPBS,uro:stairs,,,附帯設備－階段等
wwy,uro:Waterway,uro:tranFacilityAttribute.CyberportMarinaAndPBS,uro:lifesaving,,,附帯設備－救設備の名称
wwy,uro:Waterway,uro:tranFacilityAttribute.CyberportMarinaAndPBS,uro:lifesavingNumber,,,附帯設備－救命設備の数
wwy,uro:Waterway,uro:tranFacilityAttribute.CyberportMarinaAndPBS,uro:bumper,,,附帯設備－車止め
wwy,uro:Waterway,uro:tranFacilityAttribute.CyberportMarinaAndPBS,uro:numberOfVehicleBoardings,,,附帯設備－車両乗降設備－基数
wwy,uro:Waterway,uro:tranFacilityAttribute.CyberportMarinaAndPBS,uro:vehicleBoardingWidth,,,附帯設備－車両乗降設備－幅員
wwy,uro:Waterway,uro:tranFacilityAttribute.CyberportMarinaAndPBS,uro:shipType,,,船型
wwy,uro:Waterway,uro:tranFacilityAttribute.CyberportMarinaAndPBS,uro:numberOfSeats,,,対象船舶－船席数
wwy,uro:Waterway,uro:tranFacilityAttribute.CyberportMarinaAndPBS,uro:mainCargo,,,主要取扱貨物名
wwy,uro:Waterway,uro:tranFacilityAttribute.CyberportMarinaAndPBS,uro:storageCapacity,,,保管容量－値
wwy,uro:Waterway,uro:tranFacilityAttribute.CyberportMarinaAndPBS,uro:storageCapacityUnit,,,保管容量－単位
wwy,uro:Waterway,uro:tranFacilityAttribute.CyberportMarinaAndPBS,uro:structureType,,,構造形式
wwy,uro:Waterway,uro:tranFacilityAttribute.CyberportMarinaAndPBS,uro:mainMaterial,,,主要用材
wwy,uro:Waterway,uro:tranFacilityAttribute.CyberportMarinaAndPBS,uro:totalCost,,,事業費－総額
wwy,uro:Waterway,uro:tranFacilityAttribute.CyberportMarinaAndPBS,uro:subsidy,,,事業費－補助金額
wwy,uro:Waterway,uro:tranFacilityAttribute.CyberportMarinaAndPBS,uro:note,,,備考
wwy,uro:Waterway,uro:tranFacilityAttribute.FishingPortFacility,,,,漁港施設情報
wwy,uro:Waterway,uro:tranFacilityAttribute.FishingPortFacility,uro:facilityId,,,対象施設内での識別子
wwy,uro:Waterway,uro:tranFacilityAttribute.FishingPortFacility,uro:facilityDetailType,,,施設種類
wwy,uro:Waterway,uro:tranFacilityAttribute.FishingPortFacility,uro:portName,,,港湾名
wwy,uro:Waterway,uro:tranFacilityAttribute.FishingPortFacility,uro:portType,,,漁港漁場整備法施行規則  第九条に基づく漁港の種類
wwy,uro:Waterway,uro:tranFacilityAttribute.FishingPortFacility,uro:address,,,所在地
wwy,uro:Waterway,uro:tranFacilityAttribute.FishingPortFacility,uro:designatedArea,,,区域
wwy,uro:Waterway,uro:tranFacilityAttribute.FishingPortFacility,uro:designation,,,漁港の指定
wwy,uro:Waterway,uro:tranFacilityAttribute.FishingPortFacility,uro:designatedAdministrator,,,漁港管理者の指定
wwy,uro:Waterway,uro:tranFacilityAttribute.FishingPortFacility,uro:referenceNumber,,,漁港の平面図対象番号
wwy,uro:Waterway,uro:tranFacilityAttribute.FishingPortFacility,uro:grantType,,,施設区分名
wwy,uro:Waterway,uro:tranFacilityAttribute.FishingPortFacility,uro:administrator,,,所有者の名称
wwy,uro:Waterway,uro:tranFacilityAttribute.FishingPortFacility,uro:facilityManager,,,管理者の名称
wwy,uro:Waterway,uro:tranFacilityAttribute.FishingPortFacility,uro:structureType,,,構造形式
wwy,uro:Waterway,uro:tranFacilityAttribute.FishingPortFacility,uro:mainMaterial,,,主要用材
wwy,uro:Waterway,uro:tranFacilityAttribute.FishingPortFacility,uro:otherStructure,,,構造_その他の構造
wwy,uro:Waterway,uro:tranFacilityAttribute.FishingPortFacility,uro:length,,,長さ
wwy,uro:Waterway,uro:tranFacilityAttribute.FishingPortFacility,uro:width,,,幅
wwy,uro:Waterway,uro:tranFacilityAttribute.FishingPortFacility,uro:ceilingHeight,,,規模_天端高
wwy,uro:Waterway,uro:tranFacilityAttribute.FishingPortFacility,uro:depth,,,規模_水深
wwy,uro:Waterway,uro:tranFacilityAttribute.FishingPortFacility,uro:area,,,面積
wwy,uro:Waterway,uro:tranFacilityAttribute.FishingPortFacility,uro:otherSizeDescription,,,規模_その他の規模数量
wwy,uro:Waterway,uro:tranFacilityAttribute.FishingPortFacility,uro:dateOfConstructionOrAcquisition,,,建設又は取得の年月日
wwy,uro:Waterway,uro:tranFacilityAttribute.FishingPortFacility,uro:cost,,,建設又は取得の価格
wwy,uro:Waterway,uro:tranFacilityAttribute.FishingPortFacility,uro:note,,,備考
wwy,uro:Waterway,uro:tranFacilityAttribute.FishingPortCapacity,,,,漁港施設能力情報
wwy,uro:Waterway,uro:tranFacilityAttribute.FishingPortCapacity,uro:facilityId,,,対象施設内での識別子
wwy,uro:Waterway,uro:tranFacilityAttribute.FishingPortCapacity,uro:capacity,,,能力
wwy,uro:Waterway,uro:tranFacilityAttribute.FishingPortCapacity,uro:weightCapacity,,,能力_耐重量
wwy,uro:Waterway,uro:tranFacilityAttribute.FishingPortCapacity,uro:hullForm,,,能力_係船能力_船型
wwy,uro:Waterway,uro:tranFacilityAttribute.FishingPortCapacity,uro:shipNumber,,,能力_係船能力_隻数
wwy,uro:Waterway,uro:tranFacilityAttribute.FishingPortCapacity,uro:waterDepth-2m,,,能力_水深別内訳_2ｍ未満の面積
wwy,uro:Waterway,uro:tranFacilityAttribute.FishingPortCapacity,uro:waterDepth2-3m,,,能力_水深別内訳_2～3ｍ未満の面積
wwy,uro:Waterway,uro:tranFacilityAttribute.FishingPortCapacity,uro:waterDepth3-6m,,,能力_水深別内訳_3～6ｍ未満の面積
wwy,uro:Waterway,uro:tranFacilityAttribute.FishingPortCapacity,uro:waterDepth6-m,,,能力_水深別内訳_6ｍ以上の面積
wwy,uro:Waterway,uro:tranFacilityAttribute.FishingPortCapacity,uro:heightAboveAWL,,,能力_種類_灯台_平均水面上の高さ
wwy,uro:Waterway,uro:tranFacilityAttribute.FishingPortCapacity,uro:heightOnFoundations,,,能力_種類_灯台_基礎上の高さ
wwy,uro:Waterway,uro:tranFacilityAttribute.FishingPortCapacity,uro:luminousRange,,,能力_光音電波の到達距離
wwy,uro:Waterway,uro:tranFacilityAttribute.FishingPortCapacity,uro:luminousColor,,,能力_灯色
wwy,uro:Waterway,uro:tranFacilityAttribute.FishingPortCapacity,uro:candlePower,,,能力_燭光数
wwy,uro:Waterway,uro:tranFacilityAttribute.FishingPortCapacity,uro:lightType,,,能力_灯質の種類
wwy,uro:Waterway,uro:tranFacilityAttribute.FishingPortCapacity,uro:period,,,能力_灯質の周期
wwy,uro:Waterway,uro:tranFacilityAttribute.FishingPortCapacity,uro:maximumGroundingWeight,,,能力_入きょ又は上架できる最大船舶の総重量
wwy,uro:Waterway,uro:tranFacilityAttribute.FishingPortCapacity,uro:handleablePower,,,能力_取り扱いできる機関の馬力数
wwy,uro:Waterway,uro:tranFacilityAttribute.FishingPortCapacity,uro:maximumWaterSupply,,,能力_最大給水能力
wwy,uro:Waterway,uro:tranFacilityAttribute.FishingPortCapacity,uro:maximumRefueling,,,能力_最大給油能力
wwy,uro:Waterway,uro:tranFacilityAttribute.FishingPortCapacity,uro:people,,,能力_最大収容可能人数
wwy,uro:Waterway,uro:tranFacilityAttribute.FishingPortCapacity,uro:other,,,能力_その他
wwy,uro:Waterway,uro:tranFacilityAttribute.MaintenanceHistoryAttribute,,,,点検工事記録
wwy,uro:Waterway,uro:tranFacilityAttribute.MaintenanceHistoryAttribute,uro:facilityId,,,工事・点検の対象となる施設の識別子
wwy,uro:Waterway,uro:tranFacilityAttribute.MaintenanceHistoryAttribute,uro:maintenanceType,,,点検・工事の種類
wwy,uro:Waterway,uro:tranFacilityAttribute.MaintenanceHistoryAttribute,uro:maintenanceFiscalYear,,,点検・工事を行った西暦年度
wwy,uro:Waterway,uro:tranFacilityAttribute.MaintenanceHistoryAttribute,uro:maintenanceYear,,,点検・工事を行った西暦年
wwy,uro:Waterway,uro:tranFacilityAttribute.MaintenanceHistoryAttribute,uro:maintenanceDate,,,点検・工事の日付
wwy,uro:Waterway,uro:tranFacilityAttribute.MaintenanceHistoryAttribute,uro:status,,,点検、工事の状況
wwy,uro:Waterway,uro:tranFacilityAttribute.MaintenanceHistoryAttribute,uro:description,,,設定等名称
wwy,uro:Waterway,uro:tranDataQualityAttribute,,,,データ品質属性
wwy,uro:Waterway,uro:tranDataQualityAttribute,uro:srcScale,,,地図情報レベル
wwy,uro:Waterway,uro:tranDataQualityAttribute,uro:geometrySrcDesc,,,幾何属性作成方法
wwy,uro:Waterway,uro:tranDataQualityAttribute,uro:thematicSrcDesc,,,主題属性作成方法
wwy,uro:Waterway,uro:tranDataQualityAttribute,uro:appearanceSrcDesc,,,テクスチャ作成方法
wwy,uro:Waterway,uro:tranDataQualityAttribute,uro:lodType,,,詳細LOD
wwy,uro:Waterway,uro:waterwayDetailAttribute,,,,航路の詳細属性
wwy,uro:Waterway,uro:waterwayDetailAttribute,uro:routeID,,,航路番号
wwy,uro:Waterway,uro:waterwayDetailAttribute,uro:routeDirection,,,進行方向
wwy,uro:Waterway,uro:waterwayDetailAttribute,uro:minimumWidth,,,幅員－最小
wwy,uro:Waterway,uro:waterwayDetailAttribute,uro:maximumWidth,,,最大幅員
wwy,uro:Waterway,uro:waterwayDetailAttribute,uro:length,,,長さ
wwy,uro:Waterway,uro:waterwayDetailAttribute,uro:navigation,,,航法
wwy,uro:Waterway,uro:waterwayDetailAttribute,uro:plannedDepth,,,計画深
wwy,uro:Waterway,uro:waterwayDetailAttribute,uro:speedLimit,,,速度制限
wwy,uro:Waterway,uro:waterwayDetailAttribute,uro:targetShipType,,,対象船型
wwy,tran:TrafficArea,gml:description,,,,説明
wwy,tran:TrafficArea,gml:name,,,,名称
wwy,tran:TrafficArea,gml:boundedBy,,,,範囲
wwy,tran:TrafficArea,core:creationDate,,,,データ作成日
wwy,tran:TrafficArea,core:terminationDate,,,,データ削除日
wwy,tran:TrafficArea,core:relativeToTerrain,,,,地表との関係
wwy,tran:TrafficArea,core:relativeToWater,,,,水面との関係
wwy,tran:TrafficArea,gen:stringAttribute,,,,汎用属性（文字列）
wwy,tran:TrafficArea,gen:intAttribute,,,,汎用属性（整数）
wwy,tran:TrafficArea,gen:doubleAttribute,,,,汎用属性（実数）
wwy,tran:TrafficArea,gen:dateAttribute,,,,汎用属性（日付）
wwy,tran:TrafficArea,gen:uriAttribute,,,,汎用属性（URI）
wwy,tran:TrafficArea,gen:measureAttribute,,,,汎用属性（単位付き計測値）
wwy,tran:TrafficArea,gen:genericAttributeSet,,,,汎用属性セット
wwy,tran:TrafficArea,uro:tranDmAttribute,,,,DM属性
wwy,tran:TrafficArea,uro:tranDmAttribute,DmGeometricAttribute,,,図式情報
wwy,tran:TrafficArea,uro:tranDmAttribute,DmElement,,,数値地形図要素情報
wwy,tran:TrafficArea,uro:tranDmAttribute,DmAnnotation,,,注記情報
wwy,tran:TrafficArea,tran:class,,,,分類
wwy,tran:TrafficArea,tran:function,,,,機能
wwy,tran:TrafficArea,tran:usage,,,,用途
wwy,tran:TrafficArea,tran:surfaceMaterial,,,,舗装種類
wwy,tran:TrafficArea,tran:lod2MultiSurface,,,,lod2面
wwy,tran:TrafficArea,tran:lod3MultiSurface,,,,lod3面

prefix,feature_type,level1,level2,level3,level4,description
lsld,urf:SedimentDisasterProneArea,gml:description,,,,説明
lsld,urf:SedimentDisasterProneArea,gml:name,,,,名称
lsld,urf:SedimentDisasterProneArea,gml:boundedBy,,,,範囲
lsld,urf:SedimentDisasterProneArea,core:creationDate,,,,データ作成日
lsld,urf:SedimentDisasterProneArea,core:terminationDate,,,,データ削除日
lsld,urf:SedimentDisasterProneArea,core:relativeToTerrain,,,,地表との関係
lsld,urf:SedimentDisasterProneArea,core:relativeToWater,,,,水面との関係
lsld,urf:SedimentDisasterProneArea,gen:stringAttribute,,,,汎用属性（文字列）
lsld,urf:SedimentDisasterProneArea,gen:intAttribute,,,,汎用属性（整数）
lsld,urf:SedimentDisasterProneArea,gen:doubleAttribute,,,,汎用属性（実数）
lsld,urf:SedimentDisasterProneArea,gen:dateAttribute,,,,汎用属性（日付）
lsld,urf:SedimentDisasterProneArea,gen:uriAttribute,,,,汎用属性（URI）
lsld,urf:SedimentDisasterProneArea,gen:measureAttribute,,,,汎用属性（単位付き計測値）
lsld,urf:SedimentDisasterProneArea,gen:genericAttributeSet,,,,汎用属性セット
lsld,urf:SedimentDisasterProneArea,urf:class,,,,分類
lsld,urf:SedimentDisasterProneArea,urf:function,,,,区域の種類
lsld,urf:SedimentDisasterProneArea,urf:usage,,,,用途
lsld,urf:SedimentDisasterProneArea,urf:validFrom,,,,効力を生じる日
lsld,urf:SedimentDisasterProneArea,urf:validFromType,,,,効力を生じる日の区分
lsld,urf:SedimentDisasterProneArea,urf:enactmentFiscalYear,,,,決定年度
lsld,urf:SedimentDisasterProneArea,urf:validTo,,,,効力を失う日
lsld,urf:SedimentDisasterProneArea,urf:validToType,,,,効力を失う日の区分
lsld,urf:SedimentDisasterProneArea,urf:expirationFiscalYear,,,,廃止年度
lsld,urf:SedimentDisasterProneArea,urf:legalGrounds,,,,法的背景
